Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS06030	-1.34707	0.03068	0.00139	0.99871	-1.34568	0.03225	copper resistance protein CopC	Inorganic ion transport and metabolism
sps_RS06035	-0.83197	0.33441	-0.69048	0.99000	-1.52246	0.07212	copper resistance protein B	Inorganic ion transport and metabolism
sps_RS06040	-1.18618	0.00291	-0.14356	0.98934	-1.32974	0.00076	copper resistance system multicopper oxidase	Secondary Structure
sps_RS06045	0.95187	0.01218	-0.58453	0.51661	0.36734	0.41067	hypothetical protein	Function Unknown
sps_RS06050	1.06284	0.00524	0.26987	0.93447	1.33271	0.00032	peptidase M23	Cell wall/membrane/envelop biogenesis
sps_RS06055	-0.05380	0.97187	0.01473	0.99000	-0.03907	0.97958	hypothetical protein	Cell wall/membrane/envelop biogenesis
sps_RS06060	1.01460	0.03977	0.11939	0.98934	1.13399	0.01934	exodeoxyribonuclease V subunit gamma	Replication and repair
sps_RS06065	1.02395	0.04550	-0.17689	0.98934	0.84706	0.10850	exodeoxyribonuclease V subunit beta	Replication and repair
sps_RS06070	0.71355	0.22010	0.06765	0.99271	0.78120	0.17409	exodeoxyribonuclease V subunit alpha	Replication and repair
sps_RS06075	0.22974	0.78104	-0.32933	0.96824	-0.09959	0.91627	DsbA family protein	Post-translational modification, protein turnover, chaperone functions
sps_RS06080	0.00419	0.99548	1.10835	0.12869	1.11254	0.01739	hypothetical protein	Function Unknown
sps_RS06090	0.40081	0.75658	-0.52838	0.96631	-0.12757	0.93245	hypothetical protein	NA
sps_RS06095	-1.36794	0.25543	0.63419	0.96542	-0.73375	0.58724	hypothetical protein	NA
sps_RS06105	0.13633	0.84385	-0.28106	0.96631	-0.14472	0.84413	ISAs1 family transposase	Replication and repair
sps_RS06110	-0.75087	0.57270	-0.30197	0.98934	-1.05283	0.41310	hypothetical protein	NA
sps_RS06115	0.54428	0.50076	0.53486	0.99000	1.07914	0.12922	IS5/IS1182 family transposase	Replication and repair
sps_RS06120	-0.82735	0.14630	0.97202	0.34931	0.14466	0.84076	hypothetical protein	NA
sps_RS06125	-0.52489	0.81378	-0.17018	0.99000	-0.69507	0.76299	transcriptional regulator	Transcription
sps_RS06130	-1.58264	0.03068	0.06627	0.99271	-1.51637	0.03931	DUF2975 domain-containing protein	Function Unknown
sps_RS06135	-0.50869	0.50280	-0.13136	0.98934	-0.64005	0.39415	homoserine/homoserine lactone efflux protein	Amino Acid metabolis and transport
sps_RS06140	-0.06938	0.89779	-0.06053	0.99127	-0.12990	0.81132	hypothetical protein	Amino Acid metabolis and transport
sps_RS06145	0.27428	0.81253	0.82974	0.99000	1.10401	0.24250	RidA family protein	Translation
sps_RS06150	0.42345	0.72833	0.16259	0.99000	0.58604	0.62217	RidA family protein	Translation
sps_RS06155	-1.71624	0.00299	0.29930	0.97101	-1.41694	0.01690	LysR family transcriptional regulator	Transcription
sps_RS06160	-2.52831	0.00001	0.16261	0.98934	-2.36570	0.00005	integrase	Replication and repair
sps_RS06165	-2.22861	0.01789	-0.07447	0.99000	-2.30308	0.01602	hypothetical protein	NA
sps_RS06170	-0.27921	0.61567	-0.27549	0.95726	-0.55470	0.27157	D-alanine--D-alanine ligase	Cell wall/membrane/envelop biogenesis
sps_RS06175	-1.23350	0.05083	0.11879	0.99009	-1.11471	0.08277	amino acid ABC transporter substrate-binding protein	Amino Acid metabolis and transport
sps_RS06180	-0.66584	0.44050	0.17626	0.98934	-0.48958	0.59735	carbohydrate ABC transporter substrate-binding protein	Carbohydrate metabolism and transport
sps_RS06185	-0.18454	0.70961	0.26906	0.94010	0.08452	0.87801	LysR family transcriptional regulator	Transcription
sps_RS06190	0.60527	0.50486	-1.01020	0.99000	-0.40493	0.69693	TIGR02808 family protein	Function Unknown
sps_RS06195	1.02889	0.01154	-0.60766	0.54287	0.42123	0.37614	cytochrome C	Energy production and conversion
sps_RS06200	0.86271	0.04094	-0.27468	0.94441	0.58802	0.19449	nitrate reductase cytochrome c-type subunit; periplasmic nitrate reductase electron transfer subunit	Energy production and conversion
sps_RS06205	0.28218	0.39978	-0.21260	0.93048	0.06958	0.86627	nitrate reductase catalytic subunit NapA	Energy production and conversion
sps_RS06210	0.68069	0.45206	-1.05345	0.63444	-0.37276	0.72104	reductase	Inorganic ion transport and metabolism
sps_RS06215	1.51331	0.00000	0.22122	0.93728	1.73452	0.00000	ATP-dependent RNA helicase HrpA	Replication and repair
sps_RS06220	-0.59514	0.31919	-0.98265	0.32545	-1.57779	0.00228	cytosine permease	Nucleotide metabolism and transport
sps_RS06225	0.35970	0.59653	-1.79203	0.00642	-1.43233	0.00889	cytosine deaminase	Nucleotide metabolism and transport
sps_RS06230	1.20726	0.13350	0.96061	0.67175	2.16787	0.00322	hypothetical protein	Function Unknown
sps_RS06235	1.47705	0.00067	0.26362	0.96113	1.74067	0.00004	hypothetical protein	Function Unknown
sps_RS06240	-1.81718	0.30128	0.07843	0.99271	-1.73875	0.32982	cytochrome b	Energy production and conversion
sps_RS06250	-1.38600	0.16276	0.55096	0.96113	-0.83504	0.43907	hypothetical protein	NA
sps_RS06255	-0.08575	0.89823	0.25776	0.96824	0.17201	0.79777	hypothetical protein	Replication and repair
sps_RS06265	0.62671	0.18151	0.14614	0.98934	0.77285	0.08704	CBS domain-containing protein	Function Unknown
sps_RS06270	-1.33081	0.02182	0.34466	0.99000	-0.98614	0.09873	LysE family translocator	Amino Acid metabolis and transport
sps_RS06275	-0.16413	0.76600	-0.18791	0.97777	-0.35203	0.49041	LysR family transcriptional regulator	Transcription
sps_RS06280	0.84022	0.09605	-0.19879	0.98433	0.64143	0.22526	isoaspartyl peptidase/L-asparaginase	Amino Acid metabolis and transport
sps_RS06285	0.36923	0.19397	-0.69580	0.05675	-0.32657	0.27399	outer membrane protein assembly factor	Cell wall/membrane/envelop biogenesis
sps_RS06290	-0.22856	0.62968	-0.70791	0.33412	-0.93647	0.01487	hypothetical protein	Function Unknown
sps_RS06295	0.24279	0.45900	0.04048	0.99269	0.28327	0.38433	short-chain fatty acid transporter	Lipid metabolism
sps_RS06300	0.42164	0.31743	0.27595	0.92803	0.69759	0.07212	fatty acid metabolism transcriptional regulator FadR	Transcription
sps_RS06305	1.16307	0.00955	0.01002	0.99553	1.17309	0.00891	sodium/proton antiporter NhaB	Inorganic ion transport and metabolism
sps_RS06310	-0.44681	0.42345	0.75314	0.50384	0.30633	0.61005	disulfide bond formation protein DsbB	Post-translational modification, protein turnover, chaperone functions
sps_RS06315	-1.44231	0.02450	0.35037	0.96631	-1.09194	0.10046	IS4 family transposase	Replication and repair
sps_RS06320	-0.24489	0.70352	-0.32264	0.95020	-0.56754	0.31872	YcgN family cysteine cluster protein	Function Unknown
sps_RS06325	-0.02297	0.97188	-1.19490	0.03081	-1.21787	0.00328	lytic murein transglycosylase	Cell wall/membrane/envelop biogenesis
sps_RS06330	-0.97778	0.66724	-0.09147	0.99271	-1.06925	0.64081	YcgL domain-containing protein	Function Unknown
sps_RS06335	-0.00629	0.98828	-0.09176	0.98934	-0.09805	0.77512	septum site-determining protein MinC	Cell cycle control and mitosis
sps_RS06340	-0.09878	0.84843	0.65053	0.44731	0.55175	0.19694	septum site-determining protein MinD	Cell cycle control and mitosis
sps_RS06345	-0.48191	0.63713	0.26728	0.99000	-0.21463	0.85100	cell division topological specificity factor MinE	Cell cycle control and mitosis
sps_RS06350	-0.13384	0.63090	-0.15571	0.94155	-0.28955	0.24661	ribonuclease D	Translation
sps_RS06355	0.76167	0.00967	0.17568	0.96113	0.93735	0.00105	long-chain-fatty-acid--CoA ligase FadD	Lipid metabolism
sps_RS06360	0.46288	0.26677	0.33415	0.87183	0.79703	0.03656	alpha/beta hydrolase	Function Unknown
sps_RS06365	1.14980	0.00991	0.10919	0.98934	1.25899	0.00430	methyltransferase	Function Unknown
sps_RS06370	-0.51770	0.47785	0.79485	0.67400	0.27715	0.73655	membrane zinc metalloprotease	Function Unknown
sps_RS06375	1.00870	0.01431	0.06680	0.99009	1.07550	0.00852	hypothetical protein	NA
sps_RS06380	1.07672	0.02042	0.27445	0.96075	1.35117	0.00270	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	Post-translational modification, protein turnover, chaperone functions
sps_RS06385	-0.56953	0.24763	0.21900	0.97172	-0.35053	0.51331	GMP synthase	Nucleotide metabolism and transport
sps_RS06390	-0.48199	0.48729	0.30459	0.96824	-0.17741	0.82450	alcohol dehydrogenase	Energy production and conversion
sps_RS06395	-0.48472	0.40544	0.51501	0.80121	0.03029	0.96871	aldehyde dehydrogenase	Energy production and conversion
sps_RS06400	-1.17454	0.10636	0.77293	0.76347	-0.40161	0.64550	glutamine synthetase	Amino Acid metabolis and transport
sps_RS06405	-1.51276	0.00099	0.61125	0.68253	-0.90150	0.06281	ethanolamine permease	Amino Acid metabolis and transport
sps_RS06410	-0.89664	0.04716	0.65553	0.54500	-0.24111	0.67063	LysR family transcriptional regulator	Transcription
sps_RS06415	0.34259	0.59021	0.51833	0.80813	0.86092	0.11458	NAD(P)/FAD-dependent oxidoreductase	Energy production and conversion
sps_RS06420	-0.55385	0.27109	0.22126	0.97146	-0.33260	0.54644	hybrid sensor histidine kinase/response regulator	Signal Transduction
sps_RS06425	-0.54101	0.47985	0.25106	0.98676	-0.28995	0.73842	chemotaxis protein CheB	Cell motility
sps_RS06430	-0.87750	0.04709	0.30124	0.94155	-0.57626	0.22294	chemotaxis protein CheR	Cell motility
sps_RS06435	-0.14770	0.67702	-0.05758	0.98934	-0.20528	0.54698	PAS domain S-box protein	Signal Transduction
sps_RS06440	-0.29190	0.79091	-0.04837	0.99271	-0.34027	0.76812	hypothetical protein	Signal Transduction
sps_RS06445	0.26168	0.46081	0.11766	0.98464	0.37934	0.26274	ATP-dependent DNA helicase	Replication and repair
sps_RS06450	-0.82652	0.07041	0.10905	0.98934	-0.71747	0.12387	DUF3391 domain-containing protein	Signal Transduction
sps_RS06455	0.94445	0.00463	0.02880	0.99271	0.97325	0.00342	hypothetical protein	Amino Acid metabolis and transport
sps_RS06460	-0.60527	0.27518	0.96459	0.28050	0.35932	0.55550	serine dehydratase subunit alpha family protein	Function Unknown
sps_RS06465	0.23288	0.76457	-0.28028	0.97183	-0.04740	0.95858	RidA family protein	Translation
sps_RS06470	-1.66272	0.00091	0.36905	0.94155	-1.29367	0.01187	branched-chain amino acid ABC transporter permease	Amino Acid metabolis and transport
sps_RS06475	-1.36990	0.12388	0.38351	0.97607	-0.98638	0.29471	AzlD domain-containing protein	Function Unknown
sps_RS06480	-0.61694	0.25836	0.10332	0.98934	-0.51362	0.36631	EamA family transporter	Function Unknown
sps_RS06485	0.41005	0.37582	-0.27815	0.94155	0.13190	0.81310	AraC family transcriptional regulator	Transcription
sps_RS10985	2.37112	0.00000	-0.16483	0.98785	2.20629	0.00000	isocitrate dehydrogenase	Energy production and conversion
sps_RS20125	3.00013	0.00000	0.32177	0.96631	3.32189	0.00000	sodium ion-translocating decarboxylase subunit beta	Energy production and conversion
sps_RS06500	2.76355	0.00006	-1.02062	0.60362	1.74293	0.01727	histidinol-phosphate transaminase	Amino Acid metabolis and transport
sps_RS06505	2.27989	0.00091	-0.21075	0.98934	2.06913	0.00290	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	Amino Acid metabolis and transport
sps_RS26460	2.15591	0.00001	0.72580	0.58593	2.88171	0.00000	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	Energy production and conversion
sps_RS06515	2.03298	0.00483	-0.21549	0.98934	1.81749	0.01328	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	Amino Acid metabolis and transport
sps_RS06520	1.87653	0.00301	-0.43224	0.94337	1.44429	0.02766	imidazole glycerol phosphate synthase subunit HisF	Amino Acid metabolis and transport
sps_RS06525	1.80179	0.05533	-0.17473	0.98934	1.62706	0.08778	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	Amino Acid metabolis and transport
sps_RS06530	-0.36293	0.52256	-0.29504	0.95875	-0.65797	0.21273	ABC transporter substrate-binding protein	Amino Acid metabolis and transport
sps_RS06535	0.72987	0.14795	0.40877	0.88049	1.13864	0.01563	phosphoribosylaminoimidazolesuccinocarboxamide synthase	Nucleotide metabolism and transport
sps_RS06540	-0.77865	0.38607	0.20828	0.98934	-0.57038	0.54876	N-acetyltransferase	Translation
sps_RS06545	0.19338	0.76617	1.01719	0.23208	1.21058	0.01541	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS06550	1.22497	0.00182	0.57076	0.58438	1.79573	0.00000	integration host factor subunit alpha	Transcription
sps_RS26465	1.95912	0.00024	0.38090	0.94195	2.34002	0.00001	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	Energy production and conversion
sps_RS27670	2.03905	0.00012	0.77535	0.61482	2.81440	0.00000	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	Energy production and conversion
sps_RS06565	0.07200	0.90856	-0.05561	0.99271	0.01639	0.98184	methyl-accepting chemotaxis protein	Function Unknown
sps_RS06570	-0.98234	0.00477	0.08718	0.98934	-0.89516	0.01151	PAS domain S-box protein	Signal Transduction
sps_RS06590	-1.11011	0.30417	0.26403	0.98934	-0.84607	0.45603	STAS/SEC14 domain-containing protein	Function Unknown
sps_RS06595	-0.77477	0.51599	0.54559	0.96631	-0.22918	0.87148	hypothetical protein	NA
sps_RS06600	0.87747	0.03943	-0.10622	0.98934	0.77125	0.07553	DUF3802 domain-containing protein	Function Unknown
sps_RS06605	0.61967	0.23118	-0.41249	0.87820	0.20718	0.74214	YceI family protein	Function Unknown
sps_RS06610	0.59605	0.15526	0.03970	0.99271	0.63576	0.12534	pyridoxamine 5'-phosphate oxidase	Coenzyme metabolism
sps_RS06615	0.20841	0.69053	0.40793	0.81384	0.61634	0.16189	agmatinase	Amino Acid metabolis and transport
sps_RS06620	0.23053	0.65259	0.23389	0.96631	0.46442	0.31592	hypothetical protein	Amino Acid metabolis and transport
sps_RS06625	0.57874	0.10721	0.35834	0.78732	0.93708	0.00524	biosynthetic arginine decarboxylase	Amino Acid metabolis and transport
sps_RS06630	-0.07179	0.87914	0.20258	0.96542	0.13079	0.78058	GntR family transcriptional regulator	Function Unknown
sps_RS06635	0.62671	0.09500	0.11645	0.98934	0.74316	0.04130	DUF480 domain-containing protein	Function Unknown
sps_RS06640	0.11595	0.83940	0.47228	0.77553	0.58823	0.21811	ABC transporter	Function Unknown
sps_RS06645	-1.38504	0.00118	0.46899	0.78520	-0.91605	0.04159	ABC transporter ATP-binding protein	Function Unknown
sps_RS06650	0.33484	0.76915	0.17663	0.98934	0.51147	0.64933	cold-shock protein	Transcription
sps_RS06655	-0.91276	0.29662	0.23662	0.98934	-0.67614	0.46441	23S rRNA (guanine(745)-N(1))-methyltransferase	Secondary Structure
sps_RS06660	0.54595	0.20626	0.23393	0.96113	0.77988	0.05451	hypothetical protein	NA
sps_RS06665	-1.06353	0.41971	0.09835	0.99271	-0.96518	0.47448	hypothetical protein	NA
sps_RS06670	-1.51015	0.49236	1.21137	0.94972	-0.29878	0.91332	hypothetical protein	NA
sps_RS06675	-0.06365	0.95577	0.43321	0.96631	0.36956	0.72104	hypothetical protein	Carbohydrate metabolism and transport
sps_RS06680	1.22979	0.00180	0.15879	0.98464	1.38858	0.00036	exodeoxyribonuclease I	Replication and repair
sps_RS06685	1.42274	0.00116	-0.91090	0.24372	0.51184	0.32193	cytidine deaminase	Nucleotide metabolism and transport
sps_RS06690	-0.22419	0.69427	-0.73322	0.47743	-0.95741	0.03637	NAD(P)-dependent oxidoreductase	Lipid metabolism
sps_RS06695	0.58950	0.30504	-0.58218	0.74997	0.00732	0.99281	acyl-CoA thioesterase	Lipid metabolism
sps_RS06700	-1.05781	0.04295	0.11183	0.98934	-0.94598	0.07528	hypothetical protein	NA
sps_RS06705	-0.71519	0.20225	0.77607	0.52731	0.06088	0.93504	beta-ketoacyl-[acyl-carrier-protein] synthase II	Lipid metabolism
sps_RS06710	0.48087	0.44171	0.11277	0.98934	0.59364	0.32956	acyl carrier protein	Lipid metabolism
sps_RS06715	1.24338	0.00755	0.45834	0.82111	1.70172	0.00014	3-oxoacyl-ACP reductase FabG	Lipid metabolism
sps_RS06720	1.34339	0.05586	0.36499	0.96631	1.70837	0.01187	[acyl-carrier-protein] S-malonyltransferase	Lipid metabolism
sps_RS06730	1.60754	0.00158	-0.19823	0.98740	1.40931	0.00669	50S ribosomal protein L32	Translation
sps_RS27845	2.81596	0.00000	0.12373	0.98934	2.93969	0.00000	F0F1 ATP synthase subunit epsilon	Energy production and conversion
sps_RS06740	-1.43655	0.00094	0.63413	0.61778	-0.80242	0.08186	septum formation inhibitor Maf	Cell cycle control and mitosis
sps_RS06745	-0.89161	0.09757	-0.66558	0.67175	-1.55719	0.00185	PAS domain S-box protein	Signal Transduction
sps_RS06750	0.12448	0.80374	-0.15972	0.98433	-0.03523	0.95102	HAD family hydrolase	Function Unknown
sps_RS06755	-0.12884	0.82654	0.27660	0.95726	0.14776	0.80989	23S rRNA pseudouridine(955/2504/2580) synthase RluC	Translation
sps_RS06760	0.35100	0.49470	0.35069	0.90432	0.70169	0.12914	ribonuclease E	Translation
sps_RS06765	-0.47407	0.36813	0.21483	0.97183	-0.25923	0.65972	SulP family inorganic anion transporter	Inorganic ion transport and metabolism
sps_RS06770	0.87347	0.08107	0.15566	0.98934	1.02914	0.03436	peptide-methionine (S)-S-oxide reductase	Post-translational modification, protein turnover, chaperone functions
sps_RS06775	0.35502	0.57506	-0.52287	0.80813	-0.16785	0.81380	isopenicillin N synthase family oxygenase	Function Unknown
sps_RS06780	-0.05992	0.89779	0.62587	0.33379	0.56595	0.11386	ribosome biogenesis GTPase YlqF	Function Unknown
sps_RS06785	-0.15876	0.83225	-0.35372	0.95858	-0.51248	0.45227	low molecular weight phosphotyrosine protein phosphatase	Signal Transduction
sps_RS06790	-0.96009	0.00103	0.65471	0.20389	-0.30538	0.37153	DNA ligase	Replication and repair
sps_RS06795	-0.67438	0.18967	0.09302	0.98934	-0.58136	0.27399	diacylglycerol kinase	Cell wall/membrane/envelop biogenesis
sps_RS06800	-0.01833	0.96782	-0.20512	0.93316	-0.22345	0.52128	hypothetical protein	Function Unknown
sps_RS06805	-0.73953	0.55620	-0.45244	0.99000	-1.19197	0.31879	hypothetical protein	NA
sps_RS06810	-0.90581	0.01402	0.20991	0.96631	-0.69589	0.06809	hypothetical protein	Function Unknown
sps_RS06815	-1.48810	0.00028	0.22397	0.96824	-1.26413	0.00249	16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF	Translation
sps_RS06820	-0.77688	0.01952	0.26927	0.90432	-0.50760	0.15301	YchF/TatD family DNA exonuclease	Replication and repair
sps_RS06825	-0.47754	0.16940	-0.54500	0.44588	-1.02254	0.00114	pilus assembly protein PilZ	Cell motility
sps_RS06830	0.51560	0.27378	-0.33720	0.91170	0.17840	0.75548	DNA polymerase III subunit delta'	Replication and repair
sps_RS06835	0.78503	0.04687	-0.26795	0.94133	0.51709	0.22779	dTMP kinase	Nucleotide metabolism and transport
sps_RS06840	0.68158	0.08633	-0.46196	0.70740	0.21962	0.65309	endolytic transglycosylase MltG	Nucleotide metabolism and transport
sps_RS06845	0.77678	0.06210	0.01347	0.99369	0.79025	0.05627	aminodeoxychorismate lyase	Amino Acid metabolis and transport
sps_RS06850	0.57739	0.09577	0.13174	0.98464	0.70913	0.03412	uridine kinase	Nucleotide metabolism and transport
sps_RS06855	0.18107	0.77282	0.42937	0.87489	0.61044	0.26055	iron-sulfur cluster carrier protein ApbC	Cell cycle control and mitosis
sps_RS06860	1.05650	0.00288	0.05879	0.99009	1.11529	0.00154	methionine--tRNA ligase	Translation
sps_RS06865	0.62785	0.02234	0.43238	0.49039	1.06022	0.00003	sulfurtransferase	Inorganic ion transport and metabolism
